trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
20200702,300315.SZ,机构专用,3564.73,3.3,0.0,0.0,3564.73
20200702,300315.SZ,国泰君安证券股份有限公司济宁吴泰闸路证券营业部,2336.74,2.16,0.78,0.0,2335.96
20200702,300315.SZ,财通证券股份有限公司杭州上塘路证券营业部,2326.2,2.15,36.93,0.03,2289.27
20200702,300315.SZ,深股通专用,12882.56,11.92,4520.61,4.18,8361.95
20200702,300315.SZ,华福证券有限责任公司南平滨江中路证券营业部,2.71,0.0,1880.81,1.74,-1878.1
20200702,300315.SZ,中信证券股份有限公司北京京城大厦证券营业部,618.41,0.57,1579.47,1.46,-961.06
20200702,300315.SZ,平安证券股份有限公司江苏分公司,20.8,0.02,872.29,0.81,-851.5
20200702,300315.SZ,中国银河证券股份有限公司深圳水贝证券营业部,0.0,0.0,845.52,0.78,-845.52
20200702,300334.SZ,中信证券股份有限公司杭州延安路证券营业部,1664.89,7.8,1200.03,5.62,464.86
20200702,300334.SZ,华鑫证券有限责任公司珠海海滨南路证券营业部,1251.8,5.86,179.46,0.84,1072.34
20200702,300334.SZ,金元证券股份有限公司浙江分公司,905.71,4.24,0.0,0.0,905.71
20200702,300334.SZ,财通证券股份有限公司杭州解放东路证券营业部,515.94,2.42,31.06,0.15,484.88
20200702,300334.SZ,山西证券股份有限公司上海虹桥路证券营业部,347.78,1.63,2.57,0.01,345.2
20200702,300334.SZ,中信证券股份有限公司杭州延安路证券营业部,1664.89,7.8,1200.03,5.62,464.86
20200702,300334.SZ,申万宏源证券有限公司上海闵行区东川路证券营业部,0.08,0.0,900.24,4.22,-900.16
20200702,300334.SZ,中国银河证券股份有限公司北京颐和园路证券营业部,0.0,0.0,512.03,2.4,-512.03
20200702,300334.SZ,中信证券股份有限公司盐城迎宾南路证券营业部,0.0,0.0,425.17,1.99,-425.17
20200702,300334.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,79.09,0.37,345.56,1.62,-266.46
20200702,300334.SZ,中信证券股份有限公司杭州延安路证券营业部,1664.89,7.8,1200.03,5.62,464.86
20200702,300334.SZ,华鑫证券有限责任公司珠海海滨南路证券营业部,1251.8,5.86,179.46,0.84,1072.34
20200702,300334.SZ,金元证券股份有限公司浙江分公司,905.71,4.24,0.0,0.0,905.71
20200702,300334.SZ,财通证券股份有限公司杭州解放东路证券营业部,515.94,2.42,31.06,0.15,484.88
20200702,300334.SZ,山西证券股份有限公司上海虹桥路证券营业部,347.78,1.63,2.57,0.01,345.2
20200702,300334.SZ,中信证券股份有限公司杭州延安路证券营业部,1664.89,7.8,1200.03,5.62,464.86
20200702,300334.SZ,申万宏源证券有限公司上海闵行区东川路证券营业部,0.08,0.0,900.24,4.22,-900.16
20200702,300334.SZ,中国银河证券股份有限公司北京颐和园路证券营业部,0.0,0.0,512.03,2.4,-512.03
20200702,300334.SZ,中信证券股份有限公司盐城迎宾南路证券营业部,0.0,0.0,425.17,1.99,-425.17
20200702,300334.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,79.09,0.37,345.56,1.62,-266.46
20200702,300464.SZ,华鑫证券有限责任公司西安科技路证券营业部,2839.2,20.64,0.0,0.0,2839.2
20200702,300464.SZ,华泰证券股份有限公司上海共和新路证券营业部,1592.57,11.57,3.34,0.02,1589.23
20200702,300464.SZ,华泰证券股份有限公司上海武定路证券营业部,1591.93,11.57,3.43,0.02,1588.49
20200702,300464.SZ,华鑫证券有限责任公司西安大寨路证券营业部,941.57,6.84,0.0,0.0,941.57
20200702,300464.SZ,国融证券股份有限公司成都锦东路证券营业部,862.19,6.27,0.0,0.0,862.19
20200702,300464.SZ,中信证券股份有限公司深圳深南大道证券营业部,0.0,0.0,1420.1,10.32,-1420.1
20200702,300464.SZ,光大证券股份有限公司广州珠江新城证券营业部,0.0,0.0,803.89,5.84,-803.89
20200702,300464.SZ,海通证券股份有限公司广州东风西路证券营业部,0.0,0.0,798.84,5.81,-798.84
20200702,300464.SZ,申万宏源西部证券有限公司武汉武大园一路证券营业部,0.0,0.0,373.7,2.72,-373.7
20200702,300464.SZ,华泰证券股份有限公司广州天河东路证券营业部,0.0,0.0,346.6,2.52,-346.6
20200702,300494.SZ,国盛证券有限责任公司宁波桑田路证券营业部,1131.5,1.13,728.25,0.73,403.25
20200702,300494.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,868.1,0.87,1090.2,1.09,-222.1
20200702,300494.SZ,国信证券股份有限公司深圳泰然九路证券营业部,863.89,0.87,122.4,0.12,741.49
20200702,300494.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,852.7,0.85,336.69,0.34,516.01
20200702,300494.SZ,机构专用,770.03,0.77,258.38,0.26,511.65
20200702,300494.SZ,招商证券股份有限公司深圳福民路证券营业部,26.5,0.03,5281.37,5.29,-5254.87
20200702,300494.SZ,兴业证券股份有限公司陕西分公司,23.05,0.02,3840.96,3.85,-3817.91
20200702,300494.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,868.1,0.87,1090.2,1.09,-222.1
20200702,300494.SZ,华金证券股份有限公司长沙芙蓉路证券营业部,0.0,0.0,960.97,0.96,-960.97
20200702,300494.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,731.94,0.73,835.24,0.84,-103.3
20200702,300612.SZ,华鑫证券有限责任公司深圳益田路证券营业部,1097.41,2.44,0.0,0.0,1097.41
20200702,300612.SZ,中国银河证券股份有限公司杭州体育场路证券营业部,573.19,1.28,58.0,0.13,515.19
20200702,300612.SZ,长城证券股份有限公司深圳福华三路证券营业部,510.65,1.14,1.32,0.0,509.33
20200702,300612.SZ,东莞证券股份有限公司四川分公司,371.76,0.83,165.93,0.37,205.82
20200702,300612.SZ,湘财证券股份有限公司武汉友谊大道证券营业部,360.28,0.8,1.67,0.0,358.6
20200702,300612.SZ,海通证券股份有限公司丹阳金陵西路证券营业部,305.77,0.68,1417.0,3.16,-1111.23
20200702,300612.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,246.98,0.55,530.52,1.18,-283.54
20200702,300612.SZ,国泰君安证券股份有限公司深圳深南大道京基一百证券营业部,167.13,0.37,512.43,1.14,-345.3
20200702,300612.SZ,财通证券股份有限公司丽水缙云黄龙路证券营业部,0.0,0.0,391.52,0.87,-391.52
20200702,300612.SZ,华泰证券股份有限公司深圳深南大道证券营业部,41.26,0.09,390.23,0.87,-348.97
20200702,300620.SZ,华泰证券股份有限公司上海浦东新区妙境路证券营业部,2071.05,4.01,1238.2,2.4,832.85
20200702,300620.SZ,中国银河证券股份有限公司宜昌新世纪证券营业部,1946.75,3.77,6.31,0.01,1940.44
20200702,300620.SZ,华鑫证券有限责任公司上海自贸试验区分公司,1718.32,3.33,55.8,0.11,1662.53
20200702,300620.SZ,广发证券股份有限公司成都新光路证券营业部,1200.54,2.33,1239.28,2.4,-38.74
20200702,300620.SZ,申万宏源证券有限公司宜昌西陵一路证券营业部,1033.96,2.0,7.89,0.02,1026.07
20200702,300620.SZ,平安证券股份有限公司四川分公司,538.65,1.04,1621.19,3.14,-1082.54
20200702,300620.SZ,广发证券股份有限公司成都新光路证券营业部,1200.54,2.33,1239.28,2.4,-38.74
20200702,300620.SZ,华泰证券股份有限公司上海浦东新区妙境路证券营业部,2071.05,4.01,1238.2,2.4,832.85
20200702,300620.SZ,申万宏源证券有限公司湖州凤凰路证券营业部,0.0,0.0,861.41,1.67,-861.41
20200702,300620.SZ,方正证券股份有限公司衡阳祁东永昌大道证券营业部,321.1,0.62,807.44,1.57,-486.34
20200702,300803.SZ,华泰证券股份有限公司深圳益田路证券营业部,1356.34,1.83,1379.21,1.86,-22.87
20200702,300803.SZ,国泰君安证券股份有限公司张家界子午路证券营业部,802.79,1.08,0.0,0.0,802.79
20200702,300803.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,794.37,1.07,433.85,0.59,360.52
20200702,300803.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,713.8,0.96,689.59,0.93,24.21
20200702,300803.SZ,机构专用,610.37,0.82,42.16,0.06,568.21
20200702,300803.SZ,机构专用,0.0,0.0,1576.06,2.13,-1576.06
20200702,300803.SZ,华泰证券股份有限公司深圳益田路证券营业部,1356.34,1.83,1379.21,1.86,-22.87
20200702,300803.SZ,平安证券股份有限公司芜湖江北证券营业部,171.41,0.23,689.6,0.93,-518.19
20200702,300803.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,713.8,0.96,689.59,0.93,24.21
20200702,300803.SZ,海通证券股份有限公司泉州田安路证券营业部,603.58,0.81,583.28,0.79,20.29
20200702,300820.SZ,浙商证券股份有限公司江苏分公司,462.37,1.22,34.18,0.09,428.19
20200702,300820.SZ,机构专用,305.6,0.81,229.32,0.6,76.28
20200702,300820.SZ,广发证券股份有限公司珠海柠溪路证券营业部,281.93,0.74,214.26,0.57,67.66
20200702,300820.SZ,中国银河证券股份有限公司秦皇岛证券营业部,262.3,0.69,18.19,0.05,244.11
20200702,300820.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,238.95,0.63,288.77,0.76,-49.82
20200702,300820.SZ,长江证券股份有限公司重庆红黄路证券营业部,1.93,0.01,579.47,1.53,-577.54
20200702,300820.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,220.3,0.58,343.42,0.91,-123.12
20200702,300820.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,238.95,0.63,288.77,0.76,-49.82
20200702,300820.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,164.18,0.43,254.9,0.67,-90.72
20200702,300820.SZ,申万宏源证券有限公司上海长宁区淞虹路证券营业部,19.31,0.05,231.69,0.61,-212.38
20200702,300831.SZ,东莞证券股份有限公司北京分公司,3059.35,3.03,982.8,0.97,2076.56
20200702,300831.SZ,宏信证券有限责任公司南充丝绸路证券营业部,2354.13,2.33,0.0,0.0,2354.13
20200702,300831.SZ,华林证券股份有限公司娄底娄星南路证券营业部,2149.24,2.13,16.34,0.02,2132.9
20200702,300831.SZ,中国中金财富证券有限公司广州分公司,1850.34,1.83,3.83,0.0,1846.51
20200702,300831.SZ,财通证券股份有限公司杭州上塘路证券营业部,1563.41,1.55,31.38,0.03,1532.03
20200702,300831.SZ,东莞证券股份有限公司北京分公司,3059.35,3.03,982.8,0.97,2076.56
20200702,300831.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,871.09,0.86,733.31,0.73,137.79
20200702,300831.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,425.99,0.42,696.68,0.69,-270.69
20200702,300831.SZ,广发证券股份有限公司佛山汾江中路证券营业部,680.06,0.67,611.84,0.61,68.23
20200702,300831.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,360.59,0.36,607.92,0.6,-247.33
20200702,300831.SZ,东莞证券股份有限公司北京分公司,3059.35,3.03,982.8,0.97,2076.56
20200702,300831.SZ,宏信证券有限责任公司南充丝绸路证券营业部,2354.13,2.33,0.0,0.0,2354.13
20200702,300831.SZ,华林证券股份有限公司娄底娄星南路证券营业部,2149.24,2.13,16.34,0.02,2132.9
20200702,300831.SZ,中国中金财富证券有限公司广州分公司,1850.34,1.83,3.83,0.0,1846.51
20200702,300831.SZ,财通证券股份有限公司杭州上塘路证券营业部,1563.41,1.55,31.38,0.03,1532.03
20200702,300831.SZ,东莞证券股份有限公司北京分公司,3059.35,3.03,982.8,0.97,2076.56
20200702,300831.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,871.09,0.86,733.31,0.73,137.79
20200702,300831.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,425.99,0.42,696.68,0.69,-270.69
20200702,300831.SZ,广发证券股份有限公司佛山汾江中路证券营业部,680.06,0.67,611.84,0.61,68.23
20200702,300831.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,360.59,0.36,607.92,0.6,-247.33
20200702,300842.SZ,华融证券股份有限公司厦门民族路证券营业部,401.55,28.39,0.0,0.0,401.55
20200702,300842.SZ,申港证券股份有限公司安徽分公司,382.83,27.06,0.0,0.0,382.83
20200702,300842.SZ,湘财证券股份有限公司浙江分公司,215.73,15.25,0.0,0.0,215.73
20200702,300842.SZ,华泰证券股份有限公司南通如东人民路证券营业部,172.5,12.2,0.0,0.0,172.5
20200702,300842.SZ,中国中金财富证券有限公司广州花都凤凰北路证券营业部,81.3,5.75,0.0,0.0,81.3
20200702,300842.SZ,平安证券股份有限公司北京望京证券营业部,0.0,0.0,8.29,0.59,-8.29
20200702,300842.SZ,国金证券股份有限公司上海互联网证券分公司,0.0,0.0,7.39,0.52,-7.39
20200702,300842.SZ,东方财富证券股份有限公司拉萨江苏东路证券营业部,0.0,0.0,6.81,0.48,-6.81
20200702,300842.SZ,广发证券股份有限公司上海天山路证券营业部,0.0,0.0,5.98,0.42,-5.98
20200702,300842.SZ,东北证券股份有限公司上海局门路证券营业部,0.0,0.0,5.75,0.41,-5.75
20200702,300843.SZ,信达证券股份有限公司辽阳武圣路证券营业部,61.68,98.75,0.0,0.0,61.68
20200702,300843.SZ,海通证券股份有限公司南通人民中路证券营业部,0.66,1.06,0.0,0.0,0.66
20200702,300843.SZ,国信证券股份有限公司顺德分公司,0.12,0.19,0.0,0.0,0.12
20200702,300843.SZ,德邦证券股份有限公司上海岳州路证券营业部,0.0,0.0,1.3,2.08,-1.3
20200702,300843.SZ,机构专用,0.0,0.0,1.08,1.73,-1.08
20200702,300843.SZ,机构专用,0.0,0.0,1.08,1.73,-1.08
20200702,300843.SZ,机构专用,0.0,0.0,1.08,1.73,-1.08
20200702,300843.SZ,安信证券股份有限公司北京复兴门外大街证券营业部,0.0,0.0,0.72,1.15,-0.72
20200702,600075.SH,机构专用,1776.7,7.43,0.0,0.0,1776.7
20200702,600075.SH,中信证券股份有限公司北京紫竹院路证券营业部,1083.09,4.53,0.0,0.0,1083.09
20200702,600075.SH,中国银河证券股份有限公司沈阳建设东路证券营业部,750.17,3.14,0.0,0.0,750.17
20200702,600075.SH,机构专用,735.49,3.08,0.0,0.0,735.49
20200702,600075.SH,东莞证券股份有限公司四川分公司,615.31,2.57,0.0,0.0,615.31
20200702,600075.SH,方正证券股份有限公司宁波解放北路证券营业部,0.0,0.0,828.07,3.46,-828.07
20200702,600075.SH,海通证券股份有限公司宁波解放北路证券营业部,0.0,0.0,706.61,2.96,-706.61
20200702,600075.SH,华林证券股份有限公司珠海凤凰北路证券营业部,0.0,0.0,543.07,2.27,-543.07
20200702,600075.SH,东海证券股份有限公司溧阳南大街证券营业部,0.0,0.0,521.13,2.18,-521.13
20200702,600075.SH,平安证券股份有限公司银川凤凰北街证券营业部,0.0,0.0,432.48,1.81,-432.48
20200702,600145.SH,东吴证券股份有限公司张家港金港镇证券营业部,36.15,30.84,0.0,0.0,36.15
20200702,600145.SH,国海证券股份有限公司钦州扬帆北大道证券营业部,14.44,12.32,0.0,0.0,14.44
20200702,600145.SH,广发证券股份有限公司南昌北京西路证券营业部,13.55,11.56,0.0,0.0,13.55
20200702,600145.SH,财信证券有限责任公司温州车站大道证券营业部,8.08,6.89,0.0,0.0,8.08
20200702,600145.SH,申万宏源西部证券有限公司深圳福华一路证券营业部,5.77,4.92,0.0,0.0,5.77
20200702,600145.SH,华泰证券股份有限公司杭州求是路证券营业部,0.0,0.0,107.18,91.45,-107.18
20200702,600145.SH,平安证券股份有限公司深圳商报路奥林匹克大厦证券营业部,0.0,0.0,6.68,5.7,-6.68
20200702,600145.SH,华鑫证券有限责任公司常州晋陵中路证券营业部,0.0,0.0,3.34,2.85,-3.34
20200702,600175.SH,华宝证券有限责任公司舟山解放西路证券营业部,5.4,45.87,0.0,0.0,5.4
20200702,600175.SH,广发证券股份有限公司肇庆黄塘路证券营业部,1.35,11.47,0.0,0.0,1.35
20200702,600175.SH,金元证券股份有限公司海口南宝路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,申万宏源证券有限公司上海普陀区武宁路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,民生证券股份有限公司驻马店交通路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,申万宏源证券有限公司国际部,0.0,0.0,5.76,48.92,-5.76
20200702,600175.SH,华鑫证券有限责任公司上海曹杨路证券营业部,0.0,0.0,5.63,47.87,-5.63
20200702,600175.SH,中信建投证券股份有限公司广州市黄埔东路证券营业部,0.0,0.0,0.27,2.29,-0.27
20200702,600175.SH,国元证券股份有限公司北京西坝河南路证券营业部,0.0,0.0,0.11,0.92,-0.11
20200702,600175.SH,华宝证券有限责任公司舟山解放西路证券营业部,5.4,45.87,0.0,0.0,5.4
20200702,600175.SH,广发证券股份有限公司肇庆黄塘路证券营业部,1.35,11.47,0.0,0.0,1.35
20200702,600175.SH,金元证券股份有限公司海口南宝路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,申万宏源证券有限公司上海普陀区武宁路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,民生证券股份有限公司驻马店交通路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,申万宏源证券有限公司国际部,0.0,0.0,5.76,48.92,-5.76
20200702,600175.SH,华鑫证券有限责任公司上海曹杨路证券营业部,0.0,0.0,5.63,47.87,-5.63
20200702,600175.SH,中信建投证券股份有限公司广州市黄埔东路证券营业部,0.0,0.0,0.27,2.29,-0.27
20200702,600175.SH,国元证券股份有限公司北京西坝河南路证券营业部,0.0,0.0,0.11,0.92,-0.11
20200702,600175.SH,华宝证券有限责任公司舟山解放西路证券营业部,5.4,45.87,0.0,0.0,5.4
20200702,600175.SH,广发证券股份有限公司肇庆黄塘路证券营业部,1.35,11.47,0.0,0.0,1.35
20200702,600175.SH,金元证券股份有限公司海口南宝路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,申万宏源证券有限公司上海普陀区武宁路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,民生证券股份有限公司驻马店交通路证券营业部,0.54,4.59,0.0,0.0,0.54
20200702,600175.SH,申万宏源证券有限公司国际部,0.0,0.0,5.76,48.92,-5.76
20200702,600175.SH,华鑫证券有限责任公司上海曹杨路证券营业部,0.0,0.0,5.63,47.87,-5.63
20200702,600175.SH,中信建投证券股份有限公司广州市黄埔东路证券营业部,0.0,0.0,0.27,2.29,-0.27
20200702,600175.SH,国元证券股份有限公司北京西坝河南路证券营业部,0.0,0.0,0.11,0.92,-0.11
20200702,600211.SH,中信证券股份有限公司北京安外大街证券营业部,2311.79,1.58,0.0,0.0,2311.79
20200702,600211.SH,瑞信方正证券有限责任公司深圳前海证券营业部,2252.52,1.54,0.0,0.0,2252.52
20200702,600211.SH,招商证券股份有限公司上海娄山关路证券营业部,2219.81,1.52,0.0,0.0,2219.81
20200702,600211.SH,机构专用,2213.59,1.52,0.0,0.0,2213.59
20200702,600211.SH,华泰证券股份有限公司总部,1990.24,1.36,0.0,0.0,1990.24
20200702,600211.SH,机构专用,0.0,0.0,5479.91,3.75,-5479.91
20200702,600211.SH,中信证券股份有限公司上海溧阳路证券营业部,0.0,0.0,4007.29,2.75,-4007.29
20200702,600211.SH,华泰证券股份有限公司总部,0.0,0.0,3803.34,2.61,-3803.34
20200702,600211.SH,中信证券股份有限公司上海万源路证券营业部,0.0,0.0,2621.25,1.8,-2621.25
20200702,600211.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,0.0,0.0,1734.78,1.19,-1734.78
20200702,600238.SH,华泰证券股份有限公司成都蜀金路证券营业部,501.06,4.44,0.0,0.0,501.06
20200702,600238.SH,兴业证券股份有限公司龙岩华莲路证券营业部,340.77,3.02,0.0,0.0,340.77
20200702,600238.SH,申万宏源证券有限公司上海杨浦区黄兴路证券营业部,227.99,2.02,0.0,0.0,227.99
20200702,600238.SH,国泰君安证券股份有限公司深圳益田路证券营业部,223.45,1.98,0.0,0.0,223.45
20200702,600238.SH,东莞证券股份有限公司四川分公司,161.84,1.43,0.0,0.0,161.84
20200702,600238.SH,华安证券股份有限公司重庆分公司,0.0,0.0,655.97,5.81,-655.97
20200702,600238.SH,光大证券股份有限公司海口国贸大道证券营业部,0.0,0.0,487.15,4.32,-487.15
20200702,600238.SH,中信证券股份有限公司常州环府路证券营业部,0.0,0.0,384.48,3.41,-384.48
20200702,600238.SH,华泰证券股份有限公司扬中翠竹南路证券营业部,0.0,0.0,346.86,3.07,-346.86
20200702,600238.SH,中信证券股份有限公司北京望京证券营业部,0.0,0.0,334.75,2.97,-334.75
20200702,600302.SH,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,666.79,2.35,0.0,0.0,666.79
20200702,600302.SH,华西证券股份有限公司深圳民田路证券营业部,581.15,2.05,0.0,0.0,581.15
20200702,600302.SH,中信建投证券股份有限公司西安科技路证券营业部,358.76,1.26,0.0,0.0,358.76
20200702,600302.SH,万和证券股份有限公司成都大墙西街证券营业部,326.06,1.15,0.0,0.0,326.06
20200702,600302.SH,天风证券股份有限公司荆门军马场一路证券营业部,299.02,1.05,0.0,0.0,299.02
20200702,600302.SH,东兴证券股份有限公司上海陆家嘴证券营业部,0.0,0.0,1165.81,4.1,-1165.81
20200702,600302.SH,东方证券股份有限公司洛阳南昌路证券营业部,0.0,0.0,874.11,3.08,-874.11
20200702,600302.SH,广发证券股份有限公司贵阳延安中路证券营业部,0.0,0.0,644.34,2.27,-644.34
20200702,600302.SH,中天证券股份有限公司宁波宁海人民大道证券营业部,0.0,0.0,638.73,2.25,-638.73
20200702,600302.SH,招商证券股份有限公司长春人民大街证券营业部,0.0,0.0,591.82,2.08,-591.82
20200702,600606.SH,华泰证券股份有限公司上海普陀区江宁路证券营业部,8534.84,3.68,0.0,0.0,8534.84
20200702,600606.SH,太平洋证券股份有限公司许昌建安大道证券营业部,7480.0,3.23,0.0,0.0,7480.0
20200702,600606.SH,机构专用,5232.79,2.26,0.0,0.0,5232.79
20200702,600606.SH,光大证券股份有限公司宁波甬江大道证券营业部,5048.84,2.18,0.0,0.0,5048.84
20200702,600606.SH,机构专用,4173.78,1.8,0.0,0.0,4173.78
20200702,600606.SH,华泰证券股份有限公司上海普陀区江宁路证券营业部,0.0,0.0,4500.28,1.94,-4500.28
20200702,600606.SH,沪股通专用,0.0,0.0,4049.15,1.75,-4049.15
20200702,600606.SH,平安证券股份有限公司珠海园林路证券营业部,0.0,0.0,3210.08,1.39,-3210.08
20200702,600606.SH,机构专用,0.0,0.0,3058.53,1.32,-3058.53
20200702,600606.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,2652.76,1.15,-2652.76
20200702,600794.SH,国融证券股份有限公司青岛秦岭路证券营业部,1638.27,13.64,0.0,0.0,1638.27
20200702,600794.SH,中国银河证券股份有限公司成都科华北路证券营业部,1096.9,9.14,0.0,0.0,1096.9
20200702,600794.SH,华鑫证券有限责任公司杭州城星路证券营业部,831.07,6.92,0.0,0.0,831.07
20200702,600794.SH,华鑫证券有限责任公司宁波沧海路证券营业部,583.33,4.86,0.0,0.0,583.33
20200702,600794.SH,中信证券股份有限公司杭州杭大路证券营业部,561.05,4.67,0.0,0.0,561.05
20200702,600794.SH,招商证券股份有限公司深圳宝源路证券营业部,0.0,0.0,336.0,2.8,-336.0
20200702,600794.SH,华泰证券股份有限公司张家港杨舍东街证券营业部,0.0,0.0,244.99,2.04,-244.99
20200702,600794.SH,中信建投证券股份有限公司揭阳黄岐山大道证券营业部,0.0,0.0,200.22,1.67,-200.22
20200702,600794.SH,中泰证券股份有限公司蓬莱钟楼北路证券营业部,0.0,0.0,189.88,1.58,-189.88
20200702,600794.SH,国泰君安证券股份有限公司吉林解放大路证券营业部,0.0,0.0,182.35,1.52,-182.35
20200702,600918.SH,国泰君安证券股份有限公司济宁吴泰闸路证券营业部,6988.9,1.71,0.0,0.0,6988.9
20200702,600918.SH,中国银河证券股份有限公司厦门美湖路证券营业部,6204.76,1.52,0.0,0.0,6204.76
20200702,600918.SH,国信证券股份有限公司深圳泰然九路证券营业部,3885.52,0.95,0.0,0.0,3885.52
20200702,600918.SH,国泰君安证券股份有限公司宁波彩虹北路证券营业部,3446.63,0.84,0.0,0.0,3446.63
20200702,600918.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,3438.22,0.84,0.0,0.0,3438.22
20200702,600918.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,0.0,0.0,4121.89,1.01,-4121.89
20200702,600918.SH,华西证券股份有限公司杭州学院路证券营业部,0.0,0.0,3855.36,0.94,-3855.36
20200702,600918.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,3754.37,0.92,-3754.37
20200702,600918.SH,安信证券股份有限公司上海黄浦区中山南路证券营业部,0.0,0.0,2916.31,0.71,-2916.31
20200702,600918.SH,中国中金财富证券有限公司广州分公司,0.0,0.0,2826.98,0.69,-2826.98
20200702,600956.SH,国金证券股份有限公司成都光华东一路证券营业部,127.42,42.69,0.0,0.0,127.42
20200702,600956.SH,光大证券股份有限公司广州花都迎宾大道证券营业部,75.43,25.27,0.0,0.0,75.43
20200702,600956.SH,国盛证券有限责任公司宁波桑田路证券营业部,73.97,24.79,0.0,0.0,73.97
20200702,600956.SH,海通证券股份有限公司滁州天长东路证券营业部,20.57,6.89,0.0,0.0,20.57
20200702,600956.SH,方正证券股份有限公司杭州庆春东路证券营业部,1.05,0.35,0.0,0.0,1.05
20200702,600956.SH,机构专用,0.0,0.0,5.93,1.99,-5.93
20200702,600956.SH,机构专用,0.0,0.0,3.01,1.01,-3.01
20200702,600956.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,0.0,0.0,2.78,0.93,-2.78
20200702,600956.SH,安信证券股份有限公司广州中山六路证券营业部,0.0,0.0,1.67,0.56,-1.67
20200702,600956.SH,兴业证券股份有限公司泉州丰泽街证券营业部,0.0,0.0,1.61,0.54,-1.61
20200702,600984.SH,沪股通专用,9556.93,17.86,0.0,0.0,9556.93
20200702,600984.SH,机构专用,5008.75,9.36,0.0,0.0,5008.75
20200702,600984.SH,机构专用,1680.2,3.14,0.0,0.0,1680.2
20200702,600984.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,1152.66,2.15,0.0,0.0,1152.66
20200702,600984.SH,天风证券股份有限公司深圳平安金融中心证券营业部,1133.37,2.12,0.0,0.0,1133.37
20200702,600984.SH,机构专用,0.0,0.0,6796.28,12.7,-6796.28
20200702,600984.SH,机构专用,0.0,0.0,6310.7,11.8,-6310.7
20200702,600984.SH,沪股通专用,0.0,0.0,2234.97,4.18,-2234.97
20200702,600984.SH,机构专用,0.0,0.0,2082.14,3.89,-2082.14
20200702,600984.SH,机构专用,0.0,0.0,1946.12,3.64,-1946.12
20200702,601777.SH,国泰君安证券股份有限公司厦门鹭江道证券营业部,2181.97,5.72,0.0,0.0,2181.97
20200702,601777.SH,国泰君安证券股份有限公司常德武陵大道证券营业部,1894.08,4.96,0.0,0.0,1894.08
20200702,601777.SH,华泰证券股份有限公司广州环市东路证券营业部,1018.15,2.67,0.0,0.0,1018.15
20200702,601777.SH,江海证券有限公司哈尔滨西大直街证券营业部,1008.2,2.64,0.0,0.0,1008.2
20200702,601777.SH,华泰证券股份有限公司总部,878.3,2.3,0.0,0.0,878.3
20200702,601777.SH,申万宏源证券有限公司重庆中山一路营业部,0.0,0.0,1351.75,3.54,-1351.75
20200702,601777.SH,招商证券股份有限公司北京建国路证券营业部,0.0,0.0,774.73,2.03,-774.73
20200702,601777.SH,国信证券股份有限公司厦门金钟路证券营业部,0.0,0.0,365.11,0.96,-365.11
20200702,601777.SH,平安证券股份有限公司芜湖江北证券营业部,0.0,0.0,351.22,0.92,-351.22
20200702,601777.SH,英大证券有限责任公司深圳华侨城证券营业部,0.0,0.0,336.62,0.88,-336.62
